component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
4ea8cd3daf468f9fad053f64,mbarbine__platphorm-kanban,frontend,"frontend,observability,discovery,automation",frontend-feature,observability,robots,robots,app/robots.ts,.ts,73,robots,"@/lib/constants,next","@/lib,next",next-react,pnpm,100,45,site-specific-or-low-confidence,True,none,secondary,none,"Frontend component for observability; review as feature component, provider, page, or hook.","exports:robots | imports:@/lib/constants, next | frontend-score:55 | observability-score:55 | discovery-score:55 | automation-score:45 | model-provider",f9c89416f674b75f
255de03b02939dcad2402d47,mbarbine__platphorm-kanban,frontend,"frontend,observability,discovery,automation",frontend-feature,observability,sitemap,sitemap,app/sitemap.ts,.ts,150,sitemap,"@/lib/constants,next","@/lib,next",next-react,pnpm,100,45,site-specific-or-low-confidence,True,none,secondary,none,"Frontend component for observability; review as feature component, provider, page, or hook.","exports:sitemap | imports:@/lib/constants, next | frontend-score:55 | observability-score:55 | discovery-score:55 | automation-score:45",5e57f2983b6bfc82
a900e0bf6ad31b18cfccd706,mbarbine__platphorm-kanban,frontend,"frontend,ui,security,automation",layout,ai,layout,layout,app/layout.tsx,.tsx,247,"RootLayout,metadata,viewport","@/components/ph3ar-modal,@/components/theme-provider,@/components/ui/toaster,@/lib/constants,@/lib/json-ld,@vercel/analytics/react,@vercel/speed-insights/next,next,next/font/google,next/script","@/components,@/lib,@vercel/analytics,@vercel/speed-insights,next",next-react,pnpm,100,40,site-specific-or-low-confidence,True,none,secondary,none,"Frontend component for ai; review as feature component, provider, page, or hook.","exports:RootLayout, metadata, viewport | imports:@/components/ph3ar-modal, @/components/theme-provider, @/components/ui/toaster, @/lib/constants, @/lib/json-ld, @vercel/analytics/react, @vercel/speed-insights/next, next | frontend-score:115 | ui-score:55 | security-score:55 | automation-score:45",3735f864602b531c
c94dc3670e078c6085324f6f,mbarbine__platphorm-kanban,frontend,"frontend,discovery",frontend-feature,discovery,manifest,manifest,app/manifest.ts,.ts,70,manifest,"@/lib/constants,next","@/lib,next",next-react,pnpm,100,45,site-specific-or-low-confidence,True,none,none,none,"Frontend component for discovery; review as feature component, provider, page, or hook.","exports:manifest | imports:@/lib/constants, next | frontend-score:55 | discovery-score:55",4cf3293f0369940f
c4255faba140df7d870a8673,mbarbine__platphorm-kanban,frontend,"frontend,ui",page,workflow,page,page,app/page.tsx,.tsx,9,Home,@/components/kanban-board,@/components,next-react,pnpm,95,25,site-specific-or-low-confidence,True,none,none,none,"Frontend component for workflow; review as feature component, provider, page, or hook.",exports:Home | imports:@/components/kanban-board | frontend-score:85 | ui-score:55,cb5a69cb458ebae6
bc3d2ffd689747fdda4aa9f1,mbarbine__platphorm-kanban,frontend,"frontend,ui,automation",page,mcp,page,page,app/faq/page.tsx,.tsx,37,FAQ,@/components/network-breadcrumbs,@/components,next-react,pnpm,100,45,site-specific-or-low-confidence,True,none,secondary,none,"Frontend component for mcp; review as feature component, provider, page, or hook.",exports:FAQ | imports:@/components/network-breadcrumbs | frontend-score:85 | ui-score:55 | automation-score:45,5be394ab77ba638c
ebcc1ce63c2b6849dd6562f8,mbarbine__platphorm-kanban,frontend,"frontend,backend",frontend-feature,workflow,route,route,app/api/v1/projects/sync/route.ts,.ts,12,"OPTIONS,POST,revalidate","@/lib/kanban-api-handlers,next/server","@/lib,next",next-react,pnpm,100,30,site-specific-or-low-confidence,True,none,none,none,"Frontend component for workflow; review as feature component, provider, page, or hook.","exports:OPTIONS, POST, revalidate | imports:@/lib/kanban-api-handlers, next/server | frontend-score:55 | backend-score:55",3965b3f840758991
39eaaac76a5b2276dd5a084a,mbarbine__platphorm-kanban,frontend,"frontend,backend,observability,security",frontend-feature,observability,route,route,app/api/v1/network/graph/route.ts,.ts,29,"GET,OPTIONS,POST,revalidate","@/lib/constants,@/lib/kanban-api-handlers,@/lib/platform-api,next/server","@/lib,next",next-react,pnpm,100,45,site-specific-or-low-confidence,True,none,none,none,"Frontend component for observability; review as feature component, provider, page, or hook.","exports:GET, OPTIONS, POST, revalidate | imports:@/lib/constants, @/lib/kanban-api-handlers, @/lib/platform-api, next/server | frontend-score:55 | backend-score:55 | observability-score:55 | security-score:55",a6fa95cab4a74e96
9840cf8999f8291e2ad84c1f,mbarbine__platphorm-kanban,frontend,"frontend,backend",frontend-feature,workflow,route,route,app/api/v1/network/graph/sync/route.ts,.ts,12,"OPTIONS,POST,revalidate","@/lib/kanban-api-handlers,next/server","@/lib,next",next-react,pnpm,100,30,site-specific-or-low-confidence,True,none,none,none,"Frontend component for workflow; review as feature component, provider, page, or hook.","exports:OPTIONS, POST, revalidate | imports:@/lib/kanban-api-handlers, next/server | frontend-score:55 | backend-score:55",beef16d65bdc07f9
598af9e258fedde315e52254,mbarbine__platphorm-kanban,frontend,"frontend,backend,security",frontend-feature,workflow,route,route,app/api/v1/network/sites/route.ts,.ts,18,"GET,revalidate","@/lib/constants,@/lib/kanban-api-handlers,@/lib/platform-api,next/server","@/lib,next",next-react,pnpm,100,30,site-specific-or-low-confidence,True,none,none,none,"Frontend component for workflow; review as feature component, provider, page, or hook.","exports:GET, revalidate | imports:@/lib/constants, @/lib/kanban-api-handlers, @/lib/platform-api, next/server | frontend-score:55 | backend-score:55 | security-score:55",542a84e52eb872da
