component_id,repo,primary_category,categories,component_kind,capability,name,normalized_name,path,extension,lines,exports,imports,dependency_roots,framework,package_manager,confidence,reuse_score,extraction_status,ai_scaffold_recommended,process_relevance,automation_relevance,logic_relevance,description,evidence,file_hash
704c8dbde69bb905a498a42c,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/nlp/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,e5481a50d8c96b0e
1b64c81ec2b05061aaaeb563,mbarbine__Scripts,security,security,security-module,discovery,values,values,helm/HHLP/HelmCharts/helm/patent-search-web/values.yaml,.yaml,58,,,,unknown,unknown,55,55,catalog-only,True,none,none,none,"Security component for discovery; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,3344b5448b63c9f5
51d6a08d27548eb5f4c4aa15,mbarbine__Scripts,security,"security,automation,process",security-module,auth-and-keys,deployment,deployment,helm/HHLP/HelmCharts/helm/patent-search-web/templates/deployment.yaml,.yaml,61,,,,unknown,unknown,65,55,catalog-only,True,secondary,secondary,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | automation-score:50 | process-score:45,4d919f7de95e5228
a890afbb07db472ed83647fa,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/patent-search-web/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,True,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,5ff301b5e0660678
428f5148b6931425b6e03ead,mbarbine__Scripts,security,"security,automation,process",security-module,auth-and-keys,deployment,deployment,helm/HHLP/HelmCharts/helm/portfolio/templates/deployment.yaml,.yaml,54,,,,unknown,unknown,65,55,catalog-only,False,secondary,secondary,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | automation-score:50 | process-score:45,7f16b69265b25142
65d06dbc111ce06a98646f0d,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/portfolio/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,1334fd793ecca32e
9898d27a39b288007d76693b,mbarbine__Scripts,security,security,security-module,auth-and-keys,values,values,helm/HHLP/HelmCharts/helm/redis-ui/values.yaml,.yaml,59,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,647d2f106bff6500
0866d21c9b2a2396a05f623e,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/redis-ui/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,ceab7780d02bf6ae
574a38e7ff894ebc83a3a297,mbarbine__Scripts,security,"security,ai",security-module,auth-and-keys,patents,patents,helm/HHLP/HelmCharts/helm/devops-supplement/files/patents.json,.json,156,,,,unknown,unknown,65,55,catalog-only,True,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | ai-score:45,dd4e55449aebefe3
2d4861a7422bee3b47bdd2ac,mbarbine__Scripts,security,"security,automation,process",security-module,auth-and-keys,deployment,deployment,helm/HHLP/HelmCharts/helm/devops-supplement/templates/deployment.yaml,.yaml,54,,,,unknown,unknown,65,55,catalog-only,False,secondary,secondary,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | automation-score:50 | process-score:45,4356698302526933
b696c910fd38bbea3367d134,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/devops-supplement/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,75a53080b17328d0
86e93057b308476dd05c3dac,mbarbine__Scripts,security,"security,automation,process",security-module,auth-and-keys,deployment,deployment,helm/HHLP/HelmCharts/helm/fs/templates/deployment.yaml,.yaml,54,,,,unknown,unknown,65,55,catalog-only,False,secondary,secondary,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55 | automation-score:50 | process-score:45,b9677a004206b8d0
2867c88c25c8e183d659c0bd,mbarbine__Scripts,security,security,security-module,auth-and-keys,ingress,ingress,helm/HHLP/HelmCharts/helm/fs/templates/ingress.yaml,.yaml,39,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,f6428492e75eee05
76dea3ab75901c01f9ffa711,mbarbine__Scripts,security,security,security-module,auth-and-keys,default-cert-secret,default-cert-secret,helm/HHLP/HelmCharts/helm/traefik/templates/default-cert-secret.yaml,.yaml,23,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,7ed249add8cef82b
4cebb5a4dcfe97017ad17d5f,mbarbine__Scripts,security,security,security-module,auth-and-keys,dns-provider-secret,dns-provider-secret,helm/HHLP/HelmCharts/helm/traefik/templates/dns-provider-secret.yaml,.yaml,18,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,252f219da7fa2088
f88a62d528b6b36e15ad460b,mbarbine__Scripts,security,security,security-module,auth-and-keys,secret-files,secret-files,helm/HHLP/HelmCharts/helm/traefik/templates/secret-files.yaml,.yaml,16,,,,unknown,unknown,55,55,catalog-only,True,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,2c15552d29ba8a41
1f94bcea4990168911aeec0e,mbarbine__Scripts,security,security,security-module,seo-and-metadata,dashboard-ingress,dashboard-ingress,helm/HHLP/HelmCharts/helm/traefik/templates/dashboard-ingress.yaml,.yaml,34,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for seo-and-metadata; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,70c2ca3903b9894c
489f8c315adf6de0c3abbd32,mbarbine__Starphone-CMS,security,security,security-module,auth-and-keys,package,package,package.json,.json,21,,,,unknown,unknown,55,55,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,1ddf03af6b56a611
24db3edd4d65aed5e1bf4217,mbarbine__ai-chat-interface-webby,security,security,security-module,auth-and-keys,next.config,next-config,next.config.mjs,.mjs,27,,next,next,next-react,pnpm,65,55,catalog-only,True,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",imports:next | security-score:55,0ddba4100e2a3cdd
dc0316bb21cd40b3231b791a,mbarbine__ai-chat-interface-webby,security,security,security-module,commerce,tailwind.config,tailwind-config,tailwind.config.ts,.ts,97,,"tailwindcss,tailwindcss-animate","tailwindcss,tailwindcss-animate",next-react,pnpm,65,40,site-specific-or-low-confidence,True,none,none,none,"Security component for commerce; review for shared auth, key handling, fingerprinting, or trust signal module.","imports:tailwindcss, tailwindcss-animate | security-score:55",21c6044f8d8ccac1
f71a6b523ebc438100b4eb1d,mbarbine__autographed-bibles-webby,security,security,security-module,auth-and-keys,proxy,proxy,proxy.ts,.ts,25,"config,proxy",next/server,next,next-react,pnpm,80,55,catalog-only,True,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.","exports:config, proxy | imports:next/server | security-score:55",e952b459b3bdc133
8efd1c6930955fadfbd3d6e1,mbarbine__automotive-flamethrower-webby,security,"security,automation",security-module,analytics,next.config,next-config,next.config.mjs,.mjs,44,,next,next,next-react,pnpm,75,40,site-specific-or-low-confidence,True,none,secondary,none,"Security component for analytics; review for shared auth, key handling, fingerprinting, or trust signal module.",imports:next | security-score:55 | automation-score:45,f44b3626fae056ca
d9003a06850c5ac2d787c930,mbarbine__aws-lab,security,security,security-module,discovery,middlewares,middlewares,traefik/config/middlewares.yml,.yml,72,,,,unknown,unknown,55,55,catalog-only,True,none,none,none,"Security component for discovery; review for shared auth, key handling, fingerprinting, or trust signal module.",security-score:55,d5a8d0e8470921d5
14b36a65032725e2506e27f0,mbarbine__barbine-worldwide-2025-wwww,security,security,security-module,commerce,tailwind.config,tailwind-config,tailwind.config.ts,.ts,96,,"tailwindcss,tailwindcss-animate","tailwindcss,tailwindcss-animate",svelte,pnpm,65,40,site-specific-or-low-confidence,True,none,none,none,"Security component for commerce; review for shared auth, key handling, fingerprinting, or trust signal module.","imports:tailwindcss, tailwindcss-animate | security-score:55",58c78ffd25a3691a
be675d24e9c9c488db4ebf73,mbarbine__barbine-worldwide-2025-wwww,security,security,security-module,auth-and-keys,use-sound,use-sound,hooks/use-sound.ts,.ts,213,useSound,react,react,svelte,pnpm,80,50,catalog-only,False,none,none,none,"Security component for auth-and-keys; review for shared auth, key handling, fingerprinting, or trust signal module.",exports:useSound | imports:react | security-score:55,d99e0e5d3ff03e13
14647fd23d2a14ddbee12cdb,mbarbine__barbineworldwide-2026-metahack,security,security,security-module,ai,next.config,next-config,next.config.mjs,.mjs,55,,next,next,next-react,pnpm,65,55,catalog-only,True,none,none,none,"Security component for ai; review for shared auth, key handling, fingerprinting, or trust signal module.",imports:next | security-score:55,36a3e16071d4a19a
